PID,PDFID,title,conf,folder,year,affil,authors,author_ids,keywords
0A529AB9,www14-d202,reachable subwebs for traversal based query execution,www,www14,2014,university of waterloo,olaf hartig|m tamer ozsu,0881FBF8|1582D277,web of data|linked data
845D2E23,www14-d304,number frequency on the web,www,www14,2014,,willem robert van hage|thomas ploeger|jesper hoeksema,854097F6|854C6AEA|6E58DA94,na
07A18638,www14-d133,spatial semantic search in location based web services,www,www14,2014,kaist,jeonghoon park,80983E05,lbs|web services
72DE06D3,www15-d121,temporal multi view inconsistency detection for network traffic analysis,www,www15,2015,ibm,alain biem|jing gao|deepak s turaga|houping xiao|long h vu,7E06B2F1|80E46AED|75340608|7E491DBE|7EC1B26A,na
07D85AE4,www13-d209,konect the koblenz network collection,www,www13,2013,,jerome kunegis,2A2006E4,network analysis
7F638B39,www15-d321,pthmm beyond single specific behavior prediction,www,www15,2015,chinese academy of sciences,suncong zheng|hongyun bao|bo xu|yufang wu|hongwei hao|guanhua tian,7F32762E|84B33685|863BC35C|7DB1E977|7DE0866E|80E29C35,social media|user modeling|microblogging
2F74FEEA,www15-d50,d sieve a novel data processing engine for efficient handling of crises related social messages,www,www15,2015,university of paris sud,muhammad imran|soudip roy chowdhury|hemant purohit,7EC808E6|80B1A1EC|7DF05F71,post processing|content analysis|classification
7DC6124D,www13-d363,extracting the multilevel communities based on network structural and nonstructural information,www,www13,2013,tokyo institute of technology,tsuyoshi murata|xin liu|ken wakita,82022B76|7E0BA5CE|7FC195E5,modularity|social network|community structure
7AA77A1D,www12-d38,conversations reconstruction in the social web,www,www12,2012,university of lyon,hakim hacid|juan antonio lossio ventura|arnaud ansiaux|maria laura maag,77517647|79409E90|84A5771B|054EACF3,data analysis|social web|social dynamic|social network|social dynamics|social networks|social interaction
40327F77,www15-d333,online event recommendation for event based social networks,www,www15,2015,university of technology sydney,li guo|xiancai ji|zhi qiao|chuan zhou|mingze xu|peng zhang,7E7B4F6C|8626DCE3|7F192413|7667F7AC|8493015E|8628356C,na
7AFDC61D,www12-d13,combining classification with clustering for web person disambiguation,www,www12,2012,hong kong polytechnic university,jian xu|zhengzhong liu|qin lu,7DE44D1C|80BBEB04|7DD1A86F,feature space|svm|document clustering|string kernel|web personalization|vector space model
082C06E1,www13-d96,newspaper editors vs the crowd on the appropriateness of front page news selection,www,www13,2013,city university of new york,arkaitz zubiaga,79F10602,news|social media
7FB8D15C,www12-d293,findilike preference driven entity search,www,www12,2012,university of illinois at urbana champaign,chengxiang zhai|kavita ganesan,7ED8B525|80509AFE,web search engine|search engine
5BE1FF6C,www13-d331,using explicit discourse rules to guide video enrichment,www,www13,2013,,michiel hildebrand|lynda hardman,808FC362|7DEFDCAA,rule based
74A7CC7B,www13-d39,towards leveraging closed captions for news retrieval,www,www13,2013,istituto di scienza e tecnologie dell informazione,roi blanco|fabrizio silvestri|gianmarco de francisci morales,7F3379C0|84C2B51F|7EDB12D8,na
68A971AE,www14-d282,laser a living analytics experimentation system for large scale online controlled experiments,www,www14,2014,singapore management university,v u adrian|feida zhu|ee peng lim|agus trisnajaya kwee|achananuparp palakorn|kwanhui lim,859165CA|80C82BD4|10162ADA|81C1CD91|7FE8243D|7F2F7B20,user interface
06AA0408,www13-d290,google ripples a native visualization of information flow,www,www13,2013,google,christopher richard wren|jack hebert|jon orwant|geoffrey borggaard|fernanda b viegas|martin wattenberg|alison cichowlas|jonathan feinberg,7DF687FE|59B309D0|7CDA8892|7F86C9E0|7FC00620|7FEACC79|80248D37|7E375D7C,visualization|information flow|social media
5D58EE7C,www13-d330,linked data selectors,www,www13,2013,technische universitat darmstadt,max muhlhauser|kai michael hover,76C1B27D|8636205F,linked data|ontology
6AE147EF,www15-d17,tweeting cameras for event detection,www,www15,2015,national university of singapore,mohan s kankanhalli|yuhui wang,77E13FD9|85E54114,social media|content analysis
83D92EB0,www14-d178,integration and visualization public health dashboard the medi board pilot project,www,www14,2014,university college london,stephan garbin|justin moser|patty kostkova|wendy pan,84864E20|84C6A465|6E4134FB|84928D9A,cross validation|dashboard
7E20EA9C,www15-d114,terms in time and times in context a graph based term time ranking model,www,www15,2015,heidelberg university,jannik strotgen|michael gertz|andreas spitz|thomas bogel,587BC733|7E918F3A|7E20B7E4|779F2C69,ranking
7587F930,www12-d308,sentiment classification via integrating multiple feature presentations,www,www12,2012,east china normal university,jingwei zhang|aoying zhou|yuming lin|xiaoling wang,7DDA7A0B|7CEF5911|7ED8CC1B|8611A53D,vector space|bag of words
668CF770,www15-d194,autorec autoencoders meet collaborative filtering,www,www15,2015,nicta,suvash sedhain|lexing xie|scott sanner|aditya krishna menon,7D397880|0D0BAC08|7DF61BCF|7D9AE2FD,collaborative filtering|recommender systems
79799E25,www12-d51,investigating bias in traditional media through social media,www,www12,2012,university of milan,nasir touheed|suneel kumar kingrani|colm oriordan|pasi gabriella|muhammad atif qureshi|muhammad saeed|arjumand younus,84E42F6E|4902F205|801E2093|84B28E5E|7E1DE9E2|762701B9|7E6A08DA,media bias|topic models|social media
75952085,www12-d321,dynamical information retrieval modelling a portfolio armed bandit machine approach,www,www12,2012,university college london,jun wang|marc sloan,7EA22BA6|81145A34,portfolio theory|multi armed bandit|information retrieval|posterior probability|information need|statistical modelling
6CCC8EDA,www14-d20,connecting dream networks across cultures,www,www14,2014,indiana university school of informatics,onur varol|filippo menczer,7B4E957A|0D97A39F,oneirology
7FEDF01A,www15-d245,identifying successful investors in the startup ecosystem,www,www15,2015,georgia institute of technology,robert pienta|srishti gupta|duen horng chau|acar tamersoy|rahul c basole,78AC5BBF|0B303B0C|86222810|7E453783|7B88AA0B,network analysis
675C7513,www15-d138,bringing cupid indoor positioning system to practice,www,www15,2015,hewlett packard,kyuhan kim|stephane laroche|souvik sen|jeongkeun lee|dongho kim,862678B7|81678915|7ECA83E3|7ED4F34C|78A81C45,wireless|application|localization
834D279C,www15-d95,understanding malvertising through ad injecting browser extensions,www,www15,2015,georgia institute of technology,wei meng|xinyu xing|wenke lee|roberto perdisci|byoungyoung lee,0864E16A|84EAB005|807C4081|7FB82984|7E8C7139,na
3E73AE67,www15-d140,pivotality of nodes in reachability problems using avoidance and transit hitting time metrics,www,www15,2015,university of minnesota,golshan golnari|yanhua li|zhili zhang,76E49D3B|80C3814C|85561B06,reachability|hitting time
82F61205,www15-d175,n gram idf a global term weighting scheme based on information distance,www,www15,2015,osaka university,shojiro nishio|takahiro hara|masumi shirakawa,7EC4D236|85F48333|7DE6459E,na
7FCC2A87,www13-d347,using link semantics to recommend collaborations in academic social networks,www,www13,2013,,jose p m oliveira|michele a brandao|mirella m moro|giseli rabello lopes,7E240AB8|7EA2751C|80D89B44|8032B1AF,social network
83A75C8B,www15-d18,gathering additional feedback on search results by multi armed bandits with respect to production ranking,www,www15,2015,yandex,gleb gusev|pavel serdyukov|damien lefortier|aleksandr vorobev,83622BE0|778CFE17|7EFC186A|0688F579,reinforcement learning|multi armed bandit|isotonic regression
7E413213,www13-d285,generation of coalition structures to provide proper groups formation in group recommender systems,www,www13,2013,universidade federal de sergipe,hendrik t macedo|lucas a m c carvalho,819225DB|7D0786E6,social welfare|game theory
76C37129,www13-d47,distributed affordance an open world assumption for hypermedia,www,www13,2013,ghent university,ruben verborgh|rik van de walle|thomas steiner|michael hausenblas|erik mannens,7CFAF99D|75F1EB7C|13A66129|777E420F|13C11734,web|rest|distributed systems|affordance
7C723CC2,www12-d166,mining microblogs to infer music artist similarity and cultural listening patterns,www,www12,2012,johannes kepler university of linz,david hauger|markus schedl,77F61DF2|7B7BA254,social media|evaluation
3E9B85BA,www15-d141,measuring and characterizing nutritional information of food and ingestion content in instagram,www,www15,2015,,sanket s sharma|munmun de choudhury,7E93DA70|863A6C6C,social media|nutrition
783C17A8,www12-d194,churn prediction in new users of yahoo answers,www,www12,2012,yahoo,gideon dror|dan pelleg|idan szpektor|oleg rokhlenko,7D4380B2|48EA8900|27AD82AF|548D2371,satisfiability|information rate|statistical significance|feature analysis|question answering|social interaction
58666A3A,www14-d100,finding influential neighbors to maximize information diffusion in twitter,www,www14,2014,university of cambridge,eiko yoneki|hyoungshick kim|konstantin beznosov,04C37E20|7FE4D7DA|08874E52,viral marketing
7CE10FC4,www12-d261,multimedia search over integrated social and sensor networks,www,www12,2012,university of glasgow,craig macdonald|moez draief|iadh ounis|john soldatos,14162DB6|07DB36A5|10108B77|8015C72E,work in progress|multimedia|social network|sensor network|search engine|sensors
08B6BF9C,www14-d157,language technologies for enhancement of teaching and learning in writing,www,www14,2014,the chinese university of hong kong,yuanyuan man|tak pang lau|shuai wang|irwin king|chi fai yuen,7F05C591|84C2C2C8|7E607310|7E717172|7E82EEED,text analysis
0BC54CC2,www13-d174,from health persona to societal health,www,www13,2013,university of california irvine,mingming fan|ramesh jain|laleh jalali,7F261178|770FA4A4|7E7DE24A,persona
6EB9E471,www15-d335,towards serving delicious information within its freshness date,www,www15,2015,national institute of informatics,takashi nakayama|keizo oyama|hao han|junxia guo,7F371FA2|7EFC0BA7|85E64CA0|7EE8BCBA,shelf life|information retrieval|search engine
7C9529E8,www12-d288,context sensitive business process support based on emails,www,www12,2012,german research centre for artificial intelligence,dirk werth|peter loos|thomas burkhart,7D6F7284|79EC830D|7B08FE47,business process|business process management|enterprise system|process management|workflow
7BA4D3B2,www12-d282,snoopytagging recommending contextualized tags to increase the quality and quantity of meta information,www,www12,2012,university of innsbruck,martin burgler|eva zangerle|gunther specht|wolfgang gassler,8485BB0A|087E25AD|8527FCDC|011F9AF6,recommender systems|human factors|recommender system|services|performance|heterogeneity|structure
816AC674,www13-d159,when relevance is not enough promoting diversity and freshness in personalized question recommendation,www,www13,2013,yahoo,dan pelleg|idan szpektor|yoelle maarek,27AD82AF|5C7FEBCA|862C1937,recommender systems
8103EB80,www13-d369,cross lingual web spam classification,www,www13,2013,hungarian academy of sciences,balint daroczy|andras a benczur|andras garzo|tamas kiss|david siklosi,029FBC59|70E4AABC|7E1E877F|29C894CC|62B98FB8,content analysis|link analysis|web spam
76297DB0,www12-d292,multilingual online generation from semantic web ontologies,www,www12,2012,university of gothenburg,milen chechev|dana dannells|ramona enache|mariana damova,01BD593A|0325829F|461FFD12|79CDA6DC,linked data|linked open data|semantic web|ontology|cultural heritage|natural language
86228588,www15-d134,what s hot in the theme query dependent emerging topic extraction from social streams,www,www15,2015,,yoshimasa koike|yuki endo|hiroyuki toda,7EC10AA4|7FD42046|78E93CA3,nmf|social media|topic models
7C0C2A49,www12-d145,extraction of onomatopoeia used for foods from food reviews and its application to restaurant search,www,www12,2012,university of tokyo,yusuke fukazawa|ayumi kato|tomomasa sato|taketoshi mori,7D30FA54|7DC9329D|80A55078|773768B4,tfidf|word of mouth|onomatopoeia
7461D471,www14-d200,query interfaces understanding by statistical parsing,www,www14,2014,hong kong university of science and technology,weifeng su|frederick h lochovsky|yafei li,7DE14118|8262044D|05E1193B,maximum entropy
74C0ADE1,www15-d184,propagating expiration decisions in a search engine result cache,www,www15,2015,bilkent university,rifat ozcan|fethi burak sazoglu|berkant barla cambazoglu|ozgur ulusoy|ismail sengor altingovde,0F833105|7EB8E2C8|28F27065|71C079A3|7A039F49,time to live
0B6F8018,www14-d116,compas maximizing data availability with replication in ad hoc social networks,www,www14,2014,dalian university of technology,feng xia|nana yaw asabere|tie qiu|ahmedin mohammed ahmed|qiuyuan yang,80DAEA3F|8613BB68|7EF54332|809F4F8C|47D60018,data replication|middleware
58DB8817,www15-d10,all who wander on the prevalence and characteristics of multi community engagement,www,www15,2015,cornell university,chenhao tan|lillian lee,7F0D1139|7EA6E6DB,language
