PID,PDFID,title,conf,folder,year,affil,authors,author_ids,keywords
8136B139,kdd07-d113,statistical change detection for multi dimensional data,kdd,kdd07,2007,university of florida,christopher jermaine|sanjay ranka|xiuyao song|mingxi wu,10C096C0|7E4142FF|80805747|7CFFAAB9,change detection|kernel density estimate|kernel density estimation
808C88FA,kdd11-d109,partially labeled topic models for interpretable text mining,kdd,kdd11,2011,stanford university,christopher d manning|susan t dumais|daniel ramage,80197C8B|7C66CE3E|28529322,text mining|web pages|unsupervised learning|supervised learning
7A1FE4A0,kdd06-d70,mining for proposal reviewers lessons learned at the national science foundation,kdd,kdd06,2006,rutgers university,michael pazzani|seth hettich,770496B2|4BCB84B7,clustering|information retrieval
7F5571DC,kdd12-d87,finding minimum representative pattern sets,kdd,kdd12,2012,national university of singapore,haojun zhang|guimei liu|limsoon wong,7D101B07|84E87D90|838A0415,satisfiability
80E22332,kdd09-d29,category detection using hierarchical mean shift,kdd,kdd09,2009,oregon state university,pavan vatturi|wengkeen wong,8487FD73|7D4BEDC5,hierarchical|machine learning|clustering|anomaly detection|mean shift|statistical significance|data cleaning
7F0C22F1,kdd07-d117,the minimum consistent subset cover problem and its applications in data mining,kdd,kdd07,2007,university of wisconsin madison,martin ester|jinyi cai|byron j gao|hui xiong|oliver schulte,7E189825|8112B3F6|7111406C|805F02C6|7B36EACF,dual problem|satisfiability|graph coloring|generic algorithm|data mining|set covering problem
8028EF43,kdd08-d98,scaling up text classification for large file systems,kdd,kdd08,2008,hewlett packard,george forman|s rajaram,82D6184E|7745DA1A,machine learning|information retrieval
788E229E,kdd14-d80,meta path based multi network collective link prediction,kdd,kdd14,2014,university of illinois at chicago,zhihua zhou|jiawei zhang|philip s yu,7EAA8442|809199BA|7EAF1F7A,transfer learning|data mining|classification
7751BB60,kdd11-d58,exploiting vulnerability to secure user privacy on a social networking site,kdd,kdd11,2011,arizona state university,geoffrey barbier|huan liu|pritam gundecha,7E811E4A|4867B7A5|8036660A,vulnerability|indexation|social media|social network|privacy
7F349FEC,kdd05-d98,reasoning about sets using redescription mining,kdd,kdd05,2005,virginia tech,naren ramakrishnan|mohammed j zaki,8315FA91|81194884,association rule mining|conceptual clustering|data mining
7ADE2BA1,kdd14-d118,scalable hands free transfer learning for online advertising,kdd,kdd14,2014,,melinda han williams|claudia perlich|foster provost|daizhuo chen|troy raeder|brian dalessandro,847E8419|863CCC52|6FD96F23|849A9649|796A56BA|7A7CCB2E,online advertising|stochastic gradient descent|transfer learning
80F850F6,kdd04-d35,data mining in metric space an empirical analysis of supervised learning performance criteria,kdd,kdd04,2004,cornell university,rich caruana|alexandru niculescumizil,79408DB5|14A17F87,cross entropy|difference set|lift|roc curve|k nearest neighbor|supervised learning|metrics|recall|multidimensional scaling|data mining|neural net|empirical study|precision|metric space
76E74788,kdd13-d58,empirical bayes model to combine signals of adverse drug reactions,kdd,kdd13,2013,oracle corporation,nigam h shah|paea lependu|rave harpaz|william dumouchel,77BC7E80|28D6BE20|802D36CC|7CE9199A,pharmacovigilance|signal detection
789B7290,kdd08-d8,active learning with direct query construction,kdd,kdd08,2008,university of western ontario,jun du|charles x ling,76072FBE|7DC048DB,specific activity|supervised learning|decision tree|classification|prediction error|active learning
7A6C55E9,kdd08-d19,asymmetric support vector machines low false positive learning under the user tolerance,kdd,kdd08,2008,national taiwan university,shanhung wu|chungmin chen|kengpei lin|mingsyan chen,7E80B9BB|7D0FAB74|804F6D00|81663A9D,sequential minimal optimization|false positive rate|high dimensional data|classification|false positive|support vector machine
7E249C86,kdd13-d128,nonparametric hierarchal bayesian modeling in non contractual heterogeneous survival data,kdd,kdd13,2013,,shouichi nagano|noriko takaya|t uchiyama|makoto abe|yusuke ichikawa,84E98E14|849D66EE|813698DF|84DD02C7|7DC2BCEE,mcmc|crm
765336BE,kdd14-d54,funnel automatic mining of spatially coevolving epidemics,kdd,kdd14,2014,university of pittsburgh,yasushi sakurai|christos faloutsos|yasuko matsubara|willem g van panhuis,8311D172|7D8D5DCA|4BD78B86|769BEAEB,time series
7E04540B,kdd13-d129,on community detection in real world networks and the importance of degree assortativity,kdd,kdd13,2013,norwegian university of science and technology,marek ciglan|kjetil norvag|michal laclavik,00375817|0C169AC5|13D9B371,na
7A1924D9,kdd04-d48,exploiting dictionaries in named entity extraction combining semi markov extraction processes and data integration methods,kdd,kdd04,2004,indian institute of technology bombay,sunita sarawagi|william w cohen,0959BB35|7E16380F,information extraction|data integrity|data integration|sequential learning
7645A151,kdd08-d77,learning subspace kernels for classification,kdd,kdd08,2008,yahoo,shuiwang ji|qi li|jianhui chen|jieping ye|mingrui wu|betul ceran,7D19C1E8|7F4DCBC0|8118A14E|7E64617B|802132F1|8019BB07,column generation|support vector machines|kernel method|data mining|classification|feature space|support vector machine|linear program
7B4083DB,kdd14-d149,who to follow and why link prediction with explanations,kdd,kdd14,2014,indian council of agricultural research,francesco bonchi|nicola barbieri|giuseppe manco,8073C2D7|7CCBD345|81BD1373,social networks
7A833C66,kdd09-d162,turning down the noise in the blogosphere,kdd,kdd09,2009,carnegie mellon university,dafna shahaf|gaurav veda|carlos guestrin|khalid elarini,8499BB95|7686F4FC|568F79C7|4C0410FD,algorithms|personalization|internet|optimization problem|information overload|feedback
7C49EEC3,kdd06-d10,aggregating time partitions,kdd,kdd06,2006,helsinki institute for information technology,panayiotis tsaparas|taneli mielikainen|evimaria terzi,03D73077|853220BE|86203BC8,algorithms|theory|greedy heuristic|genome sequence|polynomial time
811D0A29,kdd14-d81,methods for ordinal peer grading,kdd,kdd14,2014,cornell university,thorsten joachims|karthik raman,0E9D06B5|808E81BA,na
7FA69AFC,kdd04-d96,privacy preserving bayesian network structure computation on distributed heterogeneous data,kdd,kdd04,2004,stevens institute of technology,zhiqiang yang|rebecca n wright,7FB08453|7F184228,distributed databases|bayesian network|computer network|distributed database|data privacy|data mining
78E9980E,kdd04-d8,a graph theoretic approach to extract storylines from search results,kdd,kdd04,2004,ibm,d sivakumar|uma mahadevan|ravi kumar,6CE2FCD8|7EA3D2C5|81F5D77A,link analysis|bipartite graph|clustering|graph representation|local search
78E8AA99,kdd12-d123,low rank modeling of signed networks,kdd,kdd12,2012,university of texas at austin,inderjit s dhillon|chojui hsieh|kaiyang chiang,793344FC|80083811|7EE891B0,loss function|matrix factorization
7FF01ED6,kdd05-d23,clicks an effective algorithm for mining subspace clusters in categorical datasets,kdd,kdd05,2005,rensselaer polytechnic institute,thomas seidl|markus peters|mohammed j zaki|ira assent,7EEC9942|08A70995|7F9266EC|81194884,data mining|clustering|categorical data
7D6F75C7,kdd11-d131,selecting a comprehensive set of reviews,kdd,kdd11,2011,zynga,alexandros ntoulas|panayiotis tsaparas|evimaria terzi,0F7AA4EA|853220BE|7DCE5923,satisfiability|greedy algorithms|decision making process|set cover|information overload|greedy algorithm|information need|real estate
7B38629A,kdd11-d54,entity disambiguation with hierarchical topic models,kdd,kdd11,2011,yahoo,krishnan s kumar|rajeev rastogi|saurabh kataria|srinivasan h sengamedu|p c sen,7F7AEAC1|6CB193F5|7E890AA0|8472AF95|7F70F97B,entity resolution|hierarchical model|topic models|latent dirichlet allocation|knowledge base
7A0D5180,kdd15-p477,structured hedging for resource allocations with leverage,kdd,kdd15,2015,university of minnesota,arindam banerjee|nicholas johnson,7F7CE921|79731492,structured learning|finance
803D1B62,kdd12-d201,testing the significance of spatio temporal teleconnection patterns,kdd,kdd12,2012,university of minnesota,stefan liess|jaya kawale|vipin kumar|karsten steinhaeuser|dominick ormsby|snigdhansu chatterjee,7D63DFE6|08BD8DEA|7EB08E63|0F685173|7CAC2269|84D45667,el nino|seasonality|statistical significance|use case|time series
798F72FE,kdd04-d34,cyclic pattern kernels for predictive graph mining,kdd,kdd04,2004,fraunhofer society,thomas gartner|tamas horvath|stefan wrobel,855D6BD9|70B821F6|7293FC10,computational chemistry|world wide web|kernel method|kernel function|data mining|kernel methods|support vector machine
790FDBB8,kdd13-d9,a space efficient streaming algorithm for triangle counting using the birthday paradox,kdd,kdd13,2013,pennsylvania state university,ali pinar|madhav jha|c seshadhri,4860279A|7FD33234|7D720321,streaming algorithms
7AA5C914,kdd12-d177,rolx structural role extraction mining in large graphs,kdd,kdd12,2012,rutgers university,lei li|sugato basu|christos faloutsos|leman akoglu|tina eliassirad|hanghang tong|brian gallagher|keith henderson|danai koutra,5AE29E11|7F268DD7|8155C0BF|8311D172|07C52448|827742E8|0D06A29C|82E61954|84BA10BE,similarity|exploratory data analysis|unsupervised learning|similarity search|performance|data mining|transfer learning|design
7908180F,kdd10-d91,k support anonymity based on pseudo taxonomy for outsourcing of frequent itemset mining,kdd,kdd10,2010,national taiwan university,chihhua tai|mingsyan chen|philip s yu,7E80B9BB|7EAA8442|7DB9C73E,association rule mining|association rule|outsourcing|satisfiability|privacy
7593E4FF,kdd09-d40,coco coding cost for parameter free outlier detection,kdd,kdd09,2009,max planck society,christian bohm|katrin haegler|claudia plant|n muller,6DAF465D|7E890BBC|7D7DFBEF|7D4C3F27,outlier detection|minimum description length|source code|data compression|data model
7EF2A2FC,kdd04-d89,on the discovery of significant statistical quantitative rules,kdd,kdd04,2004,university of pennsylvania,hong zhang|alexander tuzhilin|balaji padmanabhan,7E311727|8635B38B|770C1C1E,market share|confidence interval|false discovery rate|resampling|satisfiability
80718450,kdd08-d83,mobile call graphs beyond power law and lognormal distributions,kdd,kdd08,2008,carnegie mellon university,mukund seshadri|ashwin sridharan|jean bolot|christos faloutsos|jure leskove|sridhar machiraju,84EE20AE|8311D172|79D81193|7881AD48|096B1483|7E6392B3,distribution|lognormal distribution|power laws|call graph|power law|social network
0C4CA791,kdd98-d41,mining databases with different schemas integrating incompatible classifiers,kdd,kdd98,1998,columbia university,andreas l prodromidis|salvatore j stolfo,48E2522D|788368E8,machine learning|computer model
7AC6D873,kdd12-d117,learning binary codes for collaborative filtering,kdd,kdd12,2012,georgia institute of technology,ke zhou|hongyuan zha,7D1D9836|863AEE9D,loss function|collaborative filtering|hamming distance|public domain|recommender system|optimization problem|recommender systems|time complexity|discrete optimization
79F2FE8D,kdd11-d88,matching unstructured product offers to structured product specifications,kdd,kdd11,2011,university of toronto,rakesh agrawal|ariel fuxman|inmar e givoni|anitha kannan,7FEBB481|7F624C4C|1102BE1A|75D7BAC4,structured data|matching|search engine|e commerce
7FFDEBF8,kdd15-p49,accelerating dynamic time warping clustering with a novel admissible pruning strategy,kdd,kdd15,2015,university of texas at dallas,liudmila ulanova|eamonn keogh|nurjahan begum|jun wang,85D7D368|7C85BCDE|8096E742|8158A726,clustering|time series
7B18E270,kdd14-d34,differentially private network data release via structural inference,kdd,kdd14,2014,hong kong baptist university,qian xiao|rui chen|kianlee tan,801BF213|7EB282FE|7FB399F0,differential privacy
78F2DA72,kdd11-d64,from bias to opinion a transfer learning approach to real time sentiment analysis,kdd,kdd11,2011,universidade federal de minas gerais,adriano veloso|wagner meira|virgilio almeida|pedro guerra,8337FC1F|80A30C37|80D0F410|81197C3C,stationary distribution|social media|relational data|relational learning|human behavior|seasonality|sentiment analysis|real time|transfer learning|opinion mining
7683B973,kdd08-d110,structured metric learning for high dimensional problems,kdd,kdd08,2008,university of texas at austin,inderjit s dhillon|jason v davis,793344FC|7E7AFF0E,algorithms|collaborative filtering|mahalanobis distance|k means clustering|distance function|nearest neighbor search|latent semantic analysis|software analysis
7A298277,kdd07-d50,exploiting underrepresented query aspects for automatic query expansion,kdd,kdd07,2007,victoria university of wellington,xiaoying gao|peter andreae|daniel crabtree,7D991C6F|80CCDB73|4B92E91A,web search engine|query expansion|search engine
01F074D4,kdd95-d25,feature subset selection using the wrapper method overfitting and dynamic search space topology,kdd,kdd95,1995,,dan sommerfield|ron kohavi,046347F4|7AB9051D,search space
78288436,kdd07-d24,correlation search in graph databases,kdd,kdd07,2007,hong kong university of science and technology,yiping ke|wilfred ng|james cheng,815A4B73|80FCDD03|7F13CFA2,search space|correlation|graph databases
785D5B0C,kdd13-d113,mining frequent graph patterns with differential privacy,kdd,kdd13,2013,north carolina state university,ting yu|entong shen,848B16F2|80FEDC46,differential privacy
778C5F6A,kdd07-d7,a scalable modular convex solver for regularized risk minimization,kdd,kdd07,2007,max planck society,quoc v le|alexander j smola|s v n vishwanathan|choon hui teo,7E2B669B|7572E010|758EC809|7DB144ED,algorithms|convexity|optimization|gaussian process|support vector
76F125FA,kdd12-d86,feature grouping and selection over an undirected graph,kdd,kdd12,2012,university of minnesota,lei yuan|peter wonka|sen yang|xiaotong shen|yingcheng lai|jieping ye,8118A14E|2B759249|80D4045E|861FA763|7F49CD70|7EA9FBAE,direct method|regression|feature selection|convex function|synthetic data|classification
7D8569E9,kdd07-d105,raising the baseline for high precision text classifiers,kdd,kdd07,2007,microsoft,wentau yih|aleksander kolcz,7E286B9B|6E127429,naive bayes
80C04A10,kdd12-d112,joint optimization of bid and budget allocation in sponsored search,kdd,kdd12,2012,nankai university,bin gao|tieyan liu|ying zhang|yong yu|weinan zhang|xiaojie yuan,7DAABBEA|7E511C5F|7D8BA0AF|81398D47|8296175B|817B1C47,search engine|second order|optimization problem|data analysis
7E0678C3,kdd05-d46,evaluating similarity measures a large scale study in the orkut social network,kdd,kdd05,2005,mills college,ellen spertus|orkut buyukkokten|mehran sahami,4BC63D4A|825B8206|0DFCD201,collaborative filtering|recommender system|data mining|social issues|social network|social networks
750A3C95,kdd12-d83,fast algorithms for maximal clique enumeration with limited memory,kdd,kdd12,2012,agency for science technology and research,shumo chu|yiping ke|james cheng|linhong zhu,7E569956|7E0811EE|80FCDD03|7F13CFA2,graph theory|parallel algorithm
